collected_date,keyword_group,period,ratio
2026-07-28,운동·헬스,2026-07-14,14.51808
2026-07-28,운동·헬스,2026-07-15,13.56636
2026-07-28,운동·헬스,2026-07-16,14.87849
2026-07-28,운동·헬스,2026-07-17,20.43559
2026-07-28,운동·헬스,2026-07-18,18.63068
2026-07-28,운동·헬스,2026-07-19,18.35203
2026-07-28,운동·헬스,2026-07-20,15.01974
2026-07-28,운동·헬스,2026-07-21,14.45897
2026-07-28,운동·헬스,2026-07-22,14.69725
2026-07-28,운동·헬스,2026-07-23,14.41515
2026-07-28,운동·헬스,2026-07-24,14.57676
2026-07-28,운동·헬스,2026-07-25,17.73225
2026-07-28,운동·헬스,2026-07-26,18.19231
2026-07-28,운동·헬스,2026-07-27,15.13241
2026-07-28,영양·건강기능식품,2026-06-29,37.70642
2026-07-28,영양·건강기능식품,2026-06-30,40.59147
2026-07-28,영양·건강기능식품,2026-07-01,41.54822
2026-07-28,영양·건강기능식품,2026-07-02,41.99452
2026-07-28,영양·건강기능식품,2026-07-03,39.89865
2026-07-28,영양·건강기능식품,2026-07-04,43.36576
2026-07-28,영양·건강기능식품,2026-07-05,42.91803
2026-07-28,영양·건강기능식품,2026-07-06,38.6691
2026-07-28,영양·건강기능식품,2026-07-07,39.43779
2026-07-28,영양·건강기능식품,2026-07-08,39.73165
2026-07-28,영양·건강기능식품,2026-07-09,39.64893
2026-07-28,영양·건강기능식품,2026-07-10,40.51771
2026-07-28,영양·건강기능식품,2026-07-11,40.38894
2026-07-28,영양·건강기능식품,2026-07-12,41.39137
2026-07-28,영양·건강기능식품,2026-07-13,39.22142
2026-07-28,영양·건강기능식품,2026-07-14,40.46915
2026-07-28,영양·건강기능식품,2026-07-15,40.36149
2026-07-28,영양·건강기능식품,2026-07-16,38.83723
2026-07-28,영양·건강기능식품,2026-07-17,40.75346
2026-07-28,영양·건강기능식품,2026-07-18,42.99822
2026-07-28,영양·건강기능식품,2026-07-19,40.86373
2026-07-28,영양·건강기능식품,2026-07-20,36.60385
2026-07-28,영양·건강기능식품,2026-07-21,38.63265
2026-07-28,영양·건강기능식품,2026-07-22,38.21019
2026-07-28,영양·건강기능식품,2026-07-23,38.24136
2026-07-28,영양·건강기능식품,2026-07-24,36.64181
2026-07-28,영양·건강기능식품,2026-07-25,39.53311
2026-07-28,영양·건강기능식품,2026-07-26,40.21132
2026-07-28,영양·건강기능식품,2026-07-27,35.43418
2026-07-28,정신건강,2026-06-29,9.02141
2026-07-28,정신건강,2026-06-30,8.73786
2026-07-28,정신건강,2026-07-01,9.21954
2026-07-28,정신건강,2026-07-02,9.06714
2026-07-28,정신건강,2026-07-03,9.6654
2026-07-28,정신건강,2026-07-04,10.24041
2026-07-28,정신건강,2026-07-05,9.75182
2026-07-28,정신건강,2026-07-06,8.81799
2026-07-28,정신건강,2026-07-07,9.11525
2026-07-28,정신건강,2026-07-08,9.16621
2026-07-28,정신건강,2026-07-09,9.50822
2026-07-28,정신건강,2026-07-10,10.02092
2026-07-28,정신건강,2026-07-11,10.32933
2026-07-28,정신건강,2026-07-12,10.63625
2026-07-28,정신건강,2026-07-13,8.47274
2026-07-28,정신건강,2026-07-14,9.3561
2026-07-28,정신건강,2026-07-15,9.00204
2026-07-28,정신건강,2026-07-16,10.15863
2026-07-28,정신건강,2026-07-17,10.38948
2026-07-28,정신건강,2026-07-18,9.94075
2026-07-28,정신건강,2026-07-19,9.96202
2026-07-28,정신건강,2026-07-20,8.09881
2026-07-28,정신건강,2026-07-21,8.21918
2026-07-28,정신건강,2026-07-22,9.01574
2026-07-28,정신건강,2026-07-23,8.90307
2026-07-28,정신건강,2026-07-24,9.56408
2026-07-28,정신건강,2026-07-25,10.63363
2026-07-28,정신건강,2026-07-26,9.86415
2026-07-28,정신건강,2026-07-27,8.68347
