collected_date,keyword_group,period,ratio
2026-08-02,영양·건강기능식품,2026-07-21,38.63265
2026-08-02,영양·건강기능식품,2026-07-22,38.21019
2026-08-02,영양·건강기능식품,2026-07-23,38.24135
2026-08-02,영양·건강기능식품,2026-07-24,36.64181
2026-08-02,영양·건강기능식품,2026-07-25,39.53312
2026-08-02,영양·건강기능식품,2026-07-26,40.21131
2026-08-02,영양·건강기능식품,2026-07-27,35.43418
2026-08-02,영양·건강기능식품,2026-07-28,36.30972
2026-08-02,영양·건강기능식품,2026-07-29,36.09977
2026-08-02,영양·건강기능식품,2026-07-30,37.09487
2026-08-02,영양·건강기능식품,2026-07-31,37.10931
2026-08-02,영양·건강기능식품,2026-08-01,41.03199
2026-08-02,정신건강,2026-07-04,10.24041
2026-08-02,정신건강,2026-07-05,9.75182
2026-08-02,정신건강,2026-07-06,8.81799
2026-08-02,정신건강,2026-07-07,9.11525
2026-08-02,정신건강,2026-07-08,9.16621
2026-08-02,정신건강,2026-07-09,9.50822
2026-08-02,정신건강,2026-07-10,10.02092
2026-08-02,정신건강,2026-07-11,10.32933
2026-08-02,정신건강,2026-07-12,10.63625
2026-08-02,정신건강,2026-07-13,8.47274
2026-08-02,정신건강,2026-07-14,9.3561
2026-08-02,정신건강,2026-07-15,9.00204
2026-08-02,정신건강,2026-07-16,10.15863
2026-08-02,정신건강,2026-07-17,10.38948
2026-08-02,정신건강,2026-07-18,9.94075
2026-08-02,정신건강,2026-07-19,9.96202
2026-08-02,정신건강,2026-07-20,8.09882
2026-08-02,정신건강,2026-07-21,8.21918
2026-08-02,정신건강,2026-07-22,9.01574
2026-08-02,정신건강,2026-07-23,8.90307
2026-08-02,정신건강,2026-07-24,9.56408
2026-08-02,정신건강,2026-07-25,10.63363
2026-08-02,정신건강,2026-07-26,9.86415
2026-08-02,정신건강,2026-07-27,8.68347
2026-08-02,정신건강,2026-07-28,9.03026
2026-08-02,정신건강,2026-07-29,9.21091
2026-08-02,정신건강,2026-07-30,8.88708
2026-08-02,정신건강,2026-07-31,9.17409
2026-08-02,정신건강,2026-08-01,9.96763
