collected_date,keyword_group,period,ratio
2026-03-25,영양·건강기능식품,2026-03-05,40.80213
2026-03-25,영양·건강기능식품,2026-03-06,40.13904
2026-03-25,영양·건강기능식품,2026-03-07,43.41394
2026-03-25,영양·건강기능식품,2026-03-08,43.35825
2026-03-25,영양·건강기능식품,2026-03-09,38.71792
2026-03-25,영양·건강기능식품,2026-03-10,40.40623
2026-03-25,영양·건강기능식품,2026-03-11,39.66191
2026-03-25,영양·건강기능식품,2026-03-12,41.74287
2026-03-25,영양·건강기능식품,2026-03-13,41.53518
2026-03-25,영양·건강기능식품,2026-03-14,41.71527
2026-03-25,영양·건강기능식품,2026-03-15,43.8052
2026-03-25,영양·건강기능식품,2026-03-16,40.98405
2026-03-25,영양·건강기능식품,2026-03-17,40.57561
2026-03-25,영양·건강기능식품,2026-03-18,41.36044
2026-03-25,영양·건강기능식품,2026-03-19,40.68857
2026-03-25,영양·건강기능식품,2026-03-20,40.83185
2026-03-25,영양·건강기능식품,2026-03-21,42.76735
2026-03-25,영양·건강기능식품,2026-03-22,44.74332
2026-03-25,영양·건강기능식품,2026-03-23,40.84253
2026-03-25,영양·건강기능식품,2026-03-24,42.00622
2026-03-25,정신건강,2026-02-24,8.5993
2026-03-25,정신건강,2026-02-25,9.49677
2026-03-25,정신건강,2026-02-26,10.97286
2026-03-25,정신건강,2026-02-27,11.63805
2026-03-25,정신건강,2026-02-28,11.10399
2026-03-25,정신건강,2026-03-01,10.90462
2026-03-25,정신건강,2026-03-02,9.65564
2026-03-25,정신건강,2026-03-03,10.02154
2026-03-25,정신건강,2026-03-04,9.83526
2026-03-25,정신건강,2026-03-05,10.21043
2026-03-25,정신건강,2026-03-06,11.2983
2026-03-25,정신건강,2026-03-07,12.30099
2026-03-25,정신건강,2026-03-08,10.70024
2026-03-25,정신건강,2026-03-09,9.37532
2026-03-25,정신건강,2026-03-10,9.94988
2026-03-25,정신건강,2026-03-11,9.93955
2026-03-25,정신건강,2026-03-12,10.2587
2026-03-25,정신건강,2026-03-13,10.20305
2026-03-25,정신건강,2026-03-14,12.59622
2026-03-25,정신건강,2026-03-15,11.43866
2026-03-25,정신건강,2026-03-16,10.56441
2026-03-25,정신건강,2026-03-17,9.61517
2026-03-25,정신건강,2026-03-18,10.18653
2026-03-25,정신건강,2026-03-19,10.10054
2026-03-25,정신건강,2026-03-20,11.2676
2026-03-25,정신건강,2026-03-21,11.7551
2026-03-25,정신건강,2026-03-22,11.16413
2026-03-25,정신건강,2026-03-23,9.98514
2026-03-25,정신건강,2026-03-24,9.51835
