collected_date,keyword_group,period,ratio
2026-02-25,영양·건강기능식품,2026-02-10,99.14638
2026-02-25,영양·건강기능식품,2026-02-11,96.07797
2026-02-25,영양·건강기능식품,2026-02-12,84.71565
2026-02-25,영양·건강기능식품,2026-02-13,64.50571
2026-02-25,영양·건강기능식품,2026-02-14,60.06459
2026-02-25,영양·건강기능식품,2026-02-15,54.15849
2026-02-25,영양·건강기능식품,2026-02-16,55.5658
2026-02-25,영양·건강기능식품,2026-02-17,61.81797
2026-02-25,영양·건강기능식품,2026-02-18,77.73676
2026-02-25,영양·건강기능식품,2026-02-19,88.51078
2026-02-25,영양·건강기능식품,2026-02-20,76.837
2026-02-25,영양·건강기능식품,2026-02-21,68.37005
2026-02-25,영양·건강기능식품,2026-02-22,75.4989
2026-02-25,영양·건강기능식품,2026-02-23,86.93044
2026-02-25,영양·건강기능식품,2026-02-24,86.87276
2026-02-25,정신건강,2026-01-27,20.09458
2026-02-25,정신건강,2026-01-28,20.03691
2026-02-25,정신건강,2026-01-29,19.82927
2026-02-25,정신건강,2026-01-30,19.48321
2026-02-25,정신건강,2026-01-31,17.7183
2026-02-25,정신건강,2026-02-01,18.3066
2026-02-25,정신건강,2026-02-02,22.32091
2026-02-25,정신건강,2026-02-03,21.79028
2026-02-25,정신건강,2026-02-04,20.89052
2026-02-25,정신건강,2026-02-05,21.3404
2026-02-25,정신건강,2026-02-06,20.3945
2026-02-25,정신건강,2026-02-07,19.27557
2026-02-25,정신건강,2026-02-08,19.99077
2026-02-25,정신건강,2026-02-09,22.4478
2026-02-25,정신건강,2026-02-10,19.97923
2026-02-25,정신건강,2026-02-11,20.32529
2026-02-25,정신건강,2026-02-12,20.20994
2026-02-25,정신건강,2026-02-13,18.87184
2026-02-25,정신건강,2026-02-14,16.31099
2026-02-25,정신건강,2026-02-15,16.08028
2026-02-25,정신건강,2026-02-16,14.59222
2026-02-25,정신건강,2026-02-17,16.11489
2026-02-25,정신건강,2026-02-18,17.29149
2026-02-25,정신건강,2026-02-19,20.09458
2026-02-25,정신건강,2026-02-20,18.14511
2026-02-25,정신건강,2026-02-21,17.03772
2026-02-25,정신건강,2026-02-22,17.49913
2026-02-25,정신건강,2026-02-23,21.73261
2026-02-25,정신건강,2026-02-24,19.11408
