collected_date,keyword_group,period,ratio
2026-09-05,정신건강,2026-08-12,8.14519
2026-09-05,정신건강,2026-08-13,8.73234
2026-09-05,정신건강,2026-08-14,9.23393
2026-09-05,정신건강,2026-08-15,9.21655
2026-09-05,정신건강,2026-08-16,9.18339
2026-09-05,정신건강,2026-08-17,8.68555
2026-09-05,정신건강,2026-08-18,8.27615
2026-09-05,정신건강,2026-08-19,7.57445
2026-09-05,정신건강,2026-08-20,8.29728
2026-09-05,정신건강,2026-08-21,9.43224
2026-09-05,정신건강,2026-08-22,10.70131
2026-09-05,정신건강,2026-08-23,10.06717
2026-09-05,정신건강,2026-08-24,8.31196
2026-09-05,정신건강,2026-08-25,7.80024
2026-09-05,정신건강,2026-08-26,8.31643
2026-09-05,정신건강,2026-08-27,8.71207
2026-09-05,정신건강,2026-08-28,9.16156
2026-09-05,정신건강,2026-08-29,9.32285
2026-09-05,정신건강,2026-08-30,9.90929
2026-09-05,정신건강,2026-08-31,8.49178
2026-09-05,정신건강,2026-09-01,7.93087
2026-09-05,정신건강,2026-09-02,8.51486
2026-09-05,정신건강,2026-09-03,8.93175
2026-09-05,정신건강,2026-09-04,9.20457
