collected_date,keyword_group,period,ratio
2026-06-14,다이어트,2026-06-04,11.04918
2026-06-14,다이어트,2026-06-05,10.84337
2026-06-14,다이어트,2026-06-06,13.80239
2026-06-14,다이어트,2026-06-07,13.59028
2026-06-14,다이어트,2026-06-08,11.16571
2026-06-14,다이어트,2026-06-09,12.61089
2026-06-14,다이어트,2026-06-10,12.54442
2026-06-14,다이어트,2026-06-11,11.87146
2026-06-14,다이어트,2026-06-12,10.50817
2026-06-14,다이어트,2026-06-13,11.69866
2026-06-14,운동·헬스,2026-05-16,15.78796
2026-06-14,운동·헬스,2026-05-17,17.1161
2026-06-14,운동·헬스,2026-05-18,13.30924
2026-06-14,운동·헬스,2026-05-19,12.94793
2026-06-14,운동·헬스,2026-05-20,12.74011
2026-06-14,운동·헬스,2026-05-21,12.87677
2026-06-14,운동·헬스,2026-05-22,13.66764
2026-06-14,운동·헬스,2026-05-23,16.56612
2026-06-14,운동·헬스,2026-05-24,18.65824
2026-06-14,운동·헬스,2026-05-25,18.6727
2026-06-14,운동·헬스,2026-05-26,13.12847
2026-06-14,운동·헬스,2026-05-27,13.38607
2026-06-14,운동·헬스,2026-05-28,13.63789
2026-06-14,운동·헬스,2026-05-29,15.34698
2026-06-14,운동·헬스,2026-05-30,18.31049
2026-06-14,운동·헬스,2026-05-31,17.75779
2026-06-14,운동·헬스,2026-06-01,14.43153
2026-06-14,운동·헬스,2026-06-02,15.01954
2026-06-14,운동·헬스,2026-06-03,18.59643
2026-06-14,운동·헬스,2026-06-04,13.50843
2026-06-14,운동·헬스,2026-06-05,13.87859
2026-06-14,운동·헬스,2026-06-06,19.85103
2026-06-14,운동·헬스,2026-06-07,18.11232
2026-06-14,운동·헬스,2026-06-08,14.56989
2026-06-14,운동·헬스,2026-06-09,14.1757
2026-06-14,운동·헬스,2026-06-10,14.89848
2026-06-14,운동·헬스,2026-06-11,13.81643
2026-06-14,운동·헬스,2026-06-12,13.78354
2026-06-14,운동·헬스,2026-06-13,16.66027
2026-06-14,영양·건강기능식품,2026-05-16,41.75614
2026-06-14,영양·건강기능식품,2026-05-17,42.00122
2026-06-14,영양·건강기능식품,2026-05-18,38.13309
2026-06-14,영양·건강기능식품,2026-05-19,38.20572
2026-06-14,영양·건강기능식품,2026-05-20,39.9715
2026-06-14,영양·건강기능식품,2026-05-21,40.05195
2026-06-14,영양·건강기능식품,2026-05-22,38.8199
2026-06-14,영양·건강기능식품,2026-05-23,42.37289
2026-06-14,영양·건강기능식품,2026-05-24,41.72095
2026-06-14,영양·건강기능식품,2026-05-25,37.89593
2026-06-14,영양·건강기능식품,2026-05-26,36.88616
2026-06-14,영양·건강기능식품,2026-05-27,38.89241
2026-06-14,영양·건강기능식품,2026-05-28,38.19281
2026-06-14,영양·건강기능식품,2026-05-29,37.66371
2026-06-14,영양·건강기능식품,2026-05-30,38.9949
2026-06-14,영양·건강기능식품,2026-05-31,42.5582
2026-06-14,영양·건강기능식품,2026-06-01,38.25863
2026-06-14,영양·건강기능식품,2026-06-02,39.53109
2026-06-14,영양·건강기능식품,2026-06-03,40.23898
2026-06-14,영양·건강기능식품,2026-06-04,38.52585
2026-06-14,영양·건강기능식품,2026-06-05,38.22985
2026-06-14,영양·건강기능식품,2026-06-06,39.97128
2026-06-14,영양·건강기능식품,2026-06-07,42.15482
2026-06-14,영양·건강기능식품,2026-06-08,37.4519
2026-06-14,영양·건강기능식품,2026-06-09,37.75875
2026-06-14,영양·건강기능식품,2026-06-10,37.74112
2026-06-14,영양·건강기능식품,2026-06-11,39.11403
2026-06-14,영양·건강기능식품,2026-06-12,40.03898
2026-06-14,영양·건강기능식품,2026-06-13,41.19962
2026-06-14,정신건강,2026-05-16,12.90261
2026-06-14,정신건강,2026-05-17,12.0437
2026-06-14,정신건강,2026-05-18,10.54502
2026-06-14,정신건강,2026-05-19,11.00155
2026-06-14,정신건강,2026-05-20,11.15183
2026-06-14,정신건강,2026-05-21,10.95619
2026-06-14,정신건강,2026-05-22,11.46089
2026-06-14,정신건강,2026-05-23,12.07507
2026-06-14,정신건강,2026-05-24,11.61886
2026-06-14,정신건강,2026-05-25,10.43741
2026-06-14,정신건강,2026-05-26,9.80392
2026-06-14,정신건강,2026-05-27,10.13924
2026-06-14,정신건강,2026-05-28,10.29896
2026-06-14,정신건강,2026-05-29,10.46967
2026-06-14,정신건강,2026-05-30,10.87521
2026-06-14,정신건강,2026-05-31,10.83284
2026-06-14,정신건강,2026-06-01,9.16805
2026-06-14,정신건강,2026-06-02,9.69094
2026-06-14,정신건강,2026-06-03,11.0653
2026-06-14,정신건강,2026-06-04,10.42218
2026-06-14,정신건강,2026-06-05,10.48038
2026-06-14,정신건강,2026-06-06,10.1409
2026-06-14,정신건강,2026-06-07,10.56485
2026-06-14,정신건강,2026-06-08,9.75668
2026-06-14,정신건강,2026-06-09,9.7893
2026-06-14,정신건강,2026-06-10,10.1967
2026-06-14,정신건강,2026-06-11,10.39485
2026-06-14,정신건강,2026-06-12,11.06281
2026-06-14,정신건강,2026-06-13,11.39156
