collected_date,keyword_group,period,ratio
2026-05-30,영양·건강기능식품,2026-05-23,42.37289
2026-05-30,영양·건강기능식품,2026-05-24,41.72095
2026-05-30,영양·건강기능식품,2026-05-25,37.89593
2026-05-30,영양·건강기능식품,2026-05-26,36.88616
2026-05-30,영양·건강기능식품,2026-05-27,38.89241
2026-05-30,영양·건강기능식품,2026-05-28,38.19281
2026-05-30,영양·건강기능식품,2026-05-29,37.66371
2026-05-30,정신건강,2026-05-01,10.8096
2026-05-30,정신건강,2026-05-02,12.13662
2026-05-30,정신건강,2026-05-03,11.00386
2026-05-30,정신건강,2026-05-04,10.51456
2026-05-30,정신건강,2026-05-05,10.38761
2026-05-30,정신건강,2026-05-06,10.45105
2026-05-30,정신건강,2026-05-07,10.25283
2026-05-30,정신건강,2026-05-08,10.25861
2026-05-30,정신건강,2026-05-09,11.86001
2026-05-30,정신건강,2026-05-10,12.36194
2026-05-30,정신건강,2026-05-11,10.43685
2026-05-30,정신건강,2026-05-12,10.59309
2026-05-30,정신건강,2026-05-13,10.31254
2026-05-30,정신건강,2026-05-14,11.24
2026-05-30,정신건강,2026-05-15,11.41921
2026-05-30,정신건강,2026-05-16,12.90261
2026-05-30,정신건강,2026-05-17,12.0437
2026-05-30,정신건강,2026-05-18,10.54501
2026-05-30,정신건강,2026-05-19,11.00155
2026-05-30,정신건강,2026-05-20,11.15183
2026-05-30,정신건강,2026-05-21,10.95619
2026-05-30,정신건강,2026-05-22,11.46089
2026-05-30,정신건강,2026-05-23,12.07507
2026-05-30,정신건강,2026-05-24,11.61886
2026-05-30,정신건강,2026-05-25,10.4374
2026-05-30,정신건강,2026-05-26,9.80392
2026-05-30,정신건강,2026-05-27,10.13924
2026-05-30,정신건강,2026-05-28,10.29896
2026-05-30,정신건강,2026-05-29,10.46966
