collected_date,keyword_group,period,ratio
2026-04-23,운동·헬스,2026-04-16,12.2785
2026-04-23,운동·헬스,2026-04-17,12.04708
2026-04-23,운동·헬스,2026-04-18,14.48781
2026-04-23,운동·헬스,2026-04-19,15.61678
2026-04-23,운동·헬스,2026-04-20,12.52583
2026-04-23,운동·헬스,2026-04-21,11.55737
2026-04-23,운동·헬스,2026-04-22,12.39047
2026-04-23,영양·건강기능식품,2026-03-25,41.17812
2026-04-23,영양·건강기능식품,2026-03-26,41.50191
2026-04-23,영양·건강기능식품,2026-03-27,40.02148
2026-04-23,영양·건강기능식품,2026-03-28,43.89185
2026-04-23,영양·건강기능식품,2026-03-29,43.4987
2026-04-23,영양·건강기능식품,2026-03-30,40.46473
2026-04-23,영양·건강기능식품,2026-03-31,41.48088
2026-04-23,영양·건강기능식품,2026-04-01,43.09232
2026-04-23,영양·건강기능식품,2026-04-02,42.23232
2026-04-23,영양·건강기능식품,2026-04-03,41.47642
2026-04-23,영양·건강기능식품,2026-04-04,44.55247
2026-04-23,영양·건강기능식품,2026-04-05,45.11749
2026-04-23,영양·건강기능식품,2026-04-06,41.54336
2026-04-23,영양·건강기능식품,2026-04-07,42.42704
2026-04-23,영양·건강기능식품,2026-04-08,43.19629
2026-04-23,영양·건강기능식품,2026-04-09,42.54107
2026-04-23,영양·건강기능식품,2026-04-10,43.5542
2026-04-23,영양·건강기능식품,2026-04-11,44.06253
2026-04-23,영양·건강기능식품,2026-04-12,46.39703
2026-04-23,영양·건강기능식품,2026-04-13,40.67731
2026-04-23,영양·건강기능식품,2026-04-14,42.41625
2026-04-23,영양·건강기능식품,2026-04-15,42.08389
2026-04-23,영양·건강기능식품,2026-04-16,42.59143
2026-04-23,영양·건강기능식품,2026-04-17,42.67887
2026-04-23,영양·건강기능식품,2026-04-18,44.54577
2026-04-23,영양·건강기능식품,2026-04-19,45.3645
2026-04-23,영양·건강기능식품,2026-04-20,40.47647
2026-04-23,영양·건강기능식품,2026-04-21,43.46899
2026-04-23,영양·건강기능식품,2026-04-22,42.76812
2026-04-23,정신건강,2026-03-25,10.15274
2026-04-23,정신건강,2026-03-26,10.30214
2026-04-23,정신건강,2026-03-27,11.3529
2026-04-23,정신건강,2026-03-28,11.7737
2026-04-23,정신건강,2026-03-29,12.44312
2026-04-23,정신건강,2026-03-30,10.71093
2026-04-23,정신건강,2026-03-31,10.14433
2026-04-23,정신건강,2026-04-01,10.94759
2026-04-23,정신건강,2026-04-02,11.11802
2026-04-23,정신건강,2026-04-03,12.07108
2026-04-23,정신건강,2026-04-04,12.63828
2026-04-23,정신건강,2026-04-05,11.90876
2026-04-23,정신건강,2026-04-06,10.49193
2026-04-23,정신건강,2026-04-07,10.34145
2026-04-23,정신건강,2026-04-08,10.81097
2026-04-23,정신건강,2026-04-09,11.26502
2026-04-23,정신건강,2026-04-10,11.85865
2026-04-23,정신건강,2026-04-11,12.27834
2026-04-23,정신건강,2026-04-12,11.76994
2026-04-23,정신건강,2026-04-13,10.32745
2026-04-23,정신건강,2026-04-14,10.57825
2026-04-23,정신건강,2026-04-15,10.35883
2026-04-23,정신건강,2026-04-16,9.87181
2026-04-23,정신건강,2026-04-17,11.28129
2026-04-23,정신건강,2026-04-18,11.95671
2026-04-23,정신건강,2026-04-19,11.39142
2026-04-23,정신건강,2026-04-20,10.2411
2026-04-23,정신건강,2026-04-21,9.99348
2026-04-23,정신건강,2026-04-22,10.58867
