collected_date,keyword_group,period,ratio
2026-05-26,영양·건강기능식품,2026-05-11,40.04177
2026-05-26,영양·건강기능식품,2026-05-12,40.00123
2026-05-26,영양·건강기능식품,2026-05-13,40.57953
2026-05-26,영양·건강기능식품,2026-05-14,40.76
2026-05-26,영양·건강기능식품,2026-05-15,40.19197
2026-05-26,영양·건강기능식품,2026-05-16,41.75614
2026-05-26,영양·건강기능식품,2026-05-17,42.00122
2026-05-26,영양·건강기능식품,2026-05-18,38.1331
2026-05-26,영양·건강기능식품,2026-05-19,38.20572
2026-05-26,영양·건강기능식품,2026-05-20,39.9715
2026-05-26,영양·건강기능식품,2026-05-21,40.05195
2026-05-26,영양·건강기능식품,2026-05-22,38.8199
2026-05-26,영양·건강기능식품,2026-05-23,42.37288
2026-05-26,영양·건강기능식품,2026-05-24,41.72096
2026-05-26,영양·건강기능식품,2026-05-25,37.89593
2026-05-26,정신건강,2026-04-27,10.52788
2026-05-26,정신건강,2026-04-28,10.89394
2026-05-26,정신건강,2026-04-29,10.7738
2026-05-26,정신건강,2026-04-30,11.3587
2026-05-26,정신건강,2026-05-01,10.8096
2026-05-26,정신건강,2026-05-02,12.13661
2026-05-26,정신건강,2026-05-03,11.00386
2026-05-26,정신건강,2026-05-04,10.51456
2026-05-26,정신건강,2026-05-05,10.38761
2026-05-26,정신건강,2026-05-06,10.45105
2026-05-26,정신건강,2026-05-07,10.25283
2026-05-26,정신건강,2026-05-08,10.25861
2026-05-26,정신건강,2026-05-09,11.86
2026-05-26,정신건강,2026-05-10,12.36194
2026-05-26,정신건강,2026-05-11,10.43685
2026-05-26,정신건강,2026-05-12,10.59309
2026-05-26,정신건강,2026-05-13,10.31254
2026-05-26,정신건강,2026-05-14,11.24
2026-05-26,정신건강,2026-05-15,11.41921
2026-05-26,정신건강,2026-05-16,12.90261
2026-05-26,정신건강,2026-05-17,12.0437
2026-05-26,정신건강,2026-05-18,10.54501
2026-05-26,정신건강,2026-05-19,11.00155
2026-05-26,정신건강,2026-05-20,11.15183
2026-05-26,정신건강,2026-05-21,10.95619
2026-05-26,정신건강,2026-05-22,11.46089
2026-05-26,정신건강,2026-05-23,12.07507
2026-05-26,정신건강,2026-05-24,11.61886
2026-05-26,정신건강,2026-05-25,10.43741
